"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"WFSMQD4D","journalArticle","2023","Fernandez, L.; Munoz-Martin, J.F.; Ruiz-de-Azua, J.A.; Calveras, A.; Camps, A.","Design and validation of a dual-band circular polarization patch antenna and stripline combiner for the FSSCat mission","Acta Astronautica","","00945765 (ISSN); 0080336426 (ISBN); 0080323626 (ISBN); 0080299857 (ISBN); 9780080299853 (ISBN); 0080311067 (ISBN); 0080299865 (ISBN)","10.1016/j.actaastro.2023.03.042","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85152492796&doi=10.1016%2Fj.actaastro.2023.03.042&partnerID=40&md5=b5e331e2bf348adc3f438feda2ac9f9a","The FMPL-2 payload on board the 3Cat-5/A 6 Unit CubeSat, part of the FSSCat CubeSat mission, includes a dual L-Band Microwave Radiometer and a Global Navigation Satellite System Reflectometer, in one instrument, implemented in a Software Defined Radio. One of the design challenges of this payload was its Nadir looking Antenna, which had to be directive (> 12 dB), dual-band at 1400–1427 MHz and 1575.42 MHz, left-hand circularly polarized, and with important envelope restrictions, notably with a low profile. After a trade-off analysis, the best design solution appeared to be an array of six elements each of them being a stacked dual-band patch antenna, with diagonal feed to create the circular polarization, and a six to one stripline combiner. The design process of the elementary antennas first includes a theoretical analysis, to obtain the approximate dimensions. Then, by means of numerical simulations, prototyping, and adjusting the results in the simulations, the manufacturing errors and dielectric constant tolerances, to which patch antennas are very sensitive, can be characterized. A similar approach is taken with the combiner. This article includes the theoretical analysis, simulations, and prototype results, including the Flight Model assembly and characterization. © 2023 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","194-204","","","208","","Acta Astronaut","","","","","","","","English","","","Scopus","","","","Publisher: Elsevier Ltd","<p>Export Date: 07 November 2025; Cited By: 3; Correspondence Address: L. Fernandez; “CommSensLab”, Department of Signal Theory and Communications - UPC BarcelonaTech, Spain; email: lara.fernandez.c@upc.edu; CODEN: AASTC</p>","","","Antenna; Antenna arrays; Circular polarization; Cubesat; CubeSat; Design; Design challenges; Dual Band; Earth Observation; Earth observations; Flight simulators; Global Navigation Satellite Systems; L-band; Microstrip antennas; Microwave antennas; Microwave radiometers; Nanosatellite; Nanosatellites; Patch; Satellite antennas; Slot antennas; Software radio; Software-defined radios","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TCG6IQEL","journalArticle","2023","Nichols, M.W.; Gonzalez, A.; Alwan, E.A.; Volakis, J.L.","An Accordion-Folding Series-Fed Patch Array With Finite Thickness: A folding technique for CubeSat arrays","IEEE Antennas and Propagation Magazine","","10459243 (ISSN)","10.1109/MAP.2022.3229295","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85147212862&doi=10.1109%2FMAP.2022.3229295&partnerID=40&md5=b972ac7c9760f6a776bf0bc725e78c34","Combining antenna arrays with physical reconfigurability (i.e., origami) allows for additional degrees of freedom in operation and enables larger structures to be folded into smaller volumes. The packaging ability of origami antennas is of great interest for CubeSat applications in particular. However, traditional origami is based on the manipulation of thin sheets, making physical reconfigurability with thick substrates very difficult. In this article, we present a foldable series-fed patch array designed on a strictly rigid printed circuit board (PCB). Notably, the array does not require any external mechanical folding appendages (i.e., brackets, tapes, or offsets), and it can be manufactured using commercially available PCBs and equipment. The PCB itself is strategically cut to form lamina emergent torsion (LET) joints. When fully deployed, the array operates at 5.7 GHz. A significant shift is not seen in the operational frequency until the folding exceeds 60° (5.7-5.61 GHz). This shows that the array, even in a state of near extreme faulty deployment, will operate as intended. An 8 × 6 prototype array was fabricated using a Rogers DiClad 880. When fully deployed, the array is extended in a surface area of 280 × 198 × 1.524 mm and can be folded into a 35.5 × 198 × 12.5-mm compartment. The array held its integrity well after 100 cycles. (One cycle starts at a state of full deployment, moves to a state of being fully packaged, and goes back to a state of full deployment.) Measurements show that the active reflection coefficients are in good agreement with the finite array simulations. The measured realized gains at 5.7 GHz for 0° and 30° folds were 22.4 and 21.4 dBi, respectively. At the 60° fold, a realized gain of 20.6 dBi was achieved at the frequency of 5.61 GHz. © 2023 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","77-82","","3","65","","IEEE Antennas Propag Mag","","","","","","","","English","","","Scopus","","","","Publisher: IEEE Computer Society","<p>Export Date: 07 November 2025; Cited By: 12; CODEN: IAPME</p>","","","Antenna arrays; Antenna feeders; Antennas measurement; Cubesat; Degrees of freedom (mechanics); Electric power transmission; Foldings; Gain; Microstrip antennas; Microwave antennas; Patch arrays; Power divider; Printed circuit boards; Prototype; Reconfigurability; Series feed; Slot antennas; Transmission-line measurements; Voltage dividers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2YFJSCBZ","journalArticle","2023","Das, S.; Sharma, S.K.; Waldstein, S.W.; Downey, J.M.; Schoenholz, B.L.; Dever, S.M.; Nessel, J.A.; Banerjee, R.","A Flat-Panel 8 × 8 Wideband K-/Ka-Band Dual Circularly Polarized Phased Array Antenna for CubeSat Communications","IEEE Transactions on Antennas and Propagation","","15582221 (ISSN); 0018926X (ISSN)","10.1109/TAP.2023.3255640","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85151324993&doi=10.1109%2FTAP.2023.3255640&partnerID=40&md5=999233df84ded052d14dd127a65491d5","A novel flat-panel $8\times 8$ wideband dual circularly polarized (CP) electronically scanned phased array antenna is proposed, which covers the satellite communications bands of 22.55-23.55 and 25.5-27.5 GHz. A CP stacked microstrip patch antenna is used as the element radiator with a structural modification on the parasitic patch to minimize gain variation. Since the axial ratio (AR) bandwidth of the element radiator is inherently narrow, sequential rotation is employed to yield a wide AR bandwidth while forming the $2\times 2$ subarray, which is then used as a building block to construct the larger $8\times 8$ phased array. The phased array has a simulated scan range of ±51°, $\boldsymbol {\pm }46^{\circ }$ , and $\boldsymbol {\pm }36^{\circ }$ at 23, 24, and 26.5 GHz, respectively, assuming $\boldsymbol {\le }3$ dB scan loss and AR. A beamforming network (BFN) is integrated within the stackup of the phased array that comprises a commercially available silicon beamforming chip. This facilitates beam steering through the independent control of the input amplitudes and phases of the individual element radiators. The practical effects of the BFN on the scanning performance of the $8\times 8$ phased array are studied, which is found to slightly degrade the scan ranges. Finally, experiments were performed on the fabricated prototype, and the measured scan data showed good correspondence with their simulated counterparts with $\mathbf {>}41^{\circ }$ and 35° scan ranges (in $\mathbf {+\theta }$ -direction) at 24 and 26.5 GHz, respectively. The corresponding equivalent isotropic radiated power ( $\mathbf {EIRP)}$ and ${G/T}$ of the $8\times 8$ phased array are also estimated through measurements. © 2023 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","4153-4166","","5","71","","IEEE Trans Antennas Propag","","","","","","","","English","","","Scopus","","","","Publisher: Institute of Electrical and Electronics Engineers Inc.","<p>Export Date: 07 November 2025; Cited By: 42; Correspondence Address: S.K. Sharma; San Diego State University, Department of Electrical and Computer Engineering, San Diego, 92182, United States; email: ssharma@mail.sdsu.edu; CODEN: IETPA</p>","","","Antenna phased arrays; Axial ratio bandwidth; Bandwidth; Beamforming; Circular polarization; Cubesat; Dual circularly polarized; flat panel; Flat panel; Microstrip antennas; Microwave antennas; phased array; Phased array antennas; Phased-arrays; Radiators; radio frequency integrated circuit (RFIC) beamforming chip; RFIC beamforming chip; Satellite antennas; Satellite communication systems; Scan range; sequential rotation; Sequential rotations; Slot antennas; Wide-band; wideband","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MR5HJQ3M","journalArticle","2023","Reddy, M.H.; Sheela, D.","A high gain dual circularly polarized X-band antenna for CubeSat applications","Microwave and Optical Technology Letters","","08952477 (ISSN); 10982760 (ISSN)","10.1002/mop.33557","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85143527387&doi=10.1002%2Fmop.33557&partnerID=40&md5=5a25626d8feccef907c70f5ae157701e","In this article, a dual circularly polarized high gain superstrate integrated X-band antenna is designed and analyzed for CubeSat applications. The proposed antenna consists of a metallic patch, multilayer space qualified printed circuit boards, and a dielectric superstrate with a high relative permittivity on top of the patch to establish a suitable resonance condition for high-gain operation. The driven patch is fed by a 3-dB hybrid coupler for the generation of dual (left hand circular polarization and right hand circular polarization) circular polarization. The antenna exhibits an impedance bandwidth of >18.5% (7.75–9.4 GHz) with a peak gain of >16 dBiC. The achieved antenna performance makes it suitable for CubeSat missions at X-band. © 2023 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","852-858","","3","65","","Microwave Opt Technol Lett","","","","","","","","English","","","Scopus","","","","Publisher: John Wiley and Sons Inc","<p>Export Date: 07 November 2025; Cited By: 4; Correspondence Address: M.H. Reddy; School of Engineering, University of Leicester, Leicester, United Kingdom; email: harinath.m1995@gmail.com; CODEN: MOTLE</p>","","","Circular polarization; Cubesat; CubeSat; Dual circularly polarized; Electric connectors; Electric impedance; High gain; hybrid coupler; Hybrid coupler; Leave hand circular polarization; Left-hand circular polarizations; LHCP (left hand circular polarization); Microstrip antennas; Microwave antennas; polarization; Printed circuit boards; RHCP (right hand circular polarization); Right hand circular polarization; Right-hand circular polarizations; Slot antennas; Superstrates; X bands; X-band","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5JFHWV3","conferencePaper","2023","Mukherjee, A.; Sarkar, D.","Transparent Binomially Tapered Series-Fed Patch Array With Circular Polarization for Space Surveillance and Tracking MIMO Radar","IEEE Microwaves, Antennas, Propag. Conf., MAPCON","9798350328264 (ISBN)","","10.1109/MAPCON58678.2023.10463969","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85190384558&doi=10.1109%2FMAPCON58678.2023.10463969&partnerID=40&md5=aa6a08b3603e77c99fb6adf2b5ce3bab","In this paper, design of a two transmitter four receiver (2TX-4Rx) MIMO Radar consists with optically transparent binomially tapered series fed patch (BT-SFP) antenna placed above the solar cell is proposed. First, circular polarization (CP) is imposed on the BT-SFP to make its operation space-compatible. Furthermore, the effect of the solar cell on the CP behaviour is critically examined. The proposed antenna provide gain of 9.74 dBic with wide CP beamwidth of 95° and low side lobes. The obtained -10 dB impedance bandwidth (IBW) is 532 MHz and 3 dB axial ratio bandwidth (ARBW) is 57 MHz, which makes the proposed Radar deployable on a small cubesat for on-board space-surveillance and tracking (SST) applications. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Microwaves, Antennas, Propag. Conf., MAPCON","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: A. Mukherjee; Indian Institute of Science, IDARE Laboratory, Department of Ece, Bangalore, Karnataka, India; email: ananyam@iisc.ac.in; Conference name: 2023 IEEE Microwaves, Antennas, and Propagation Conference, MAPCON 2023; Conference location: Ahmedabad</p>","","","Antenna feeders; Bandwidth; binomially tapered series fed patch; Binomially tapered series feed patch; Cell-be; Cell/B.E; Cell/BE; circular polarization; Circular polarization; cubesat; Cubesat; Electric impedance; Fed patch antennas; Microstrip antennas; Patch arrays; Polarization behavior; Radar antennas; Series feed; Slot antennas; Space surveillance; Space-based radar; Tracking radar; transparent; Transparent","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGGWLRBI","conferencePaper","2023","Bountzioukas, P.; Stoupis, D.; Kourampa-Gottfroh, V.; Komis, I.-N.; Kikas, G.; Chatziargyriou, E.; Karakosta-Amarantidou, I.; Kita, A.; Tsiolakis, C.; Hatzopoulos, A.; Mavropoulos, A.; Palma, D.; Franchi, L.","The Evolution from Design to Verification of the Antenna System and Mechanisms in the AcubeSAT mission","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85188018897&partnerID=40&md5=8195e1f69c8923e150b92b86125ee78d","AcubeSAT is an open-source CubeSat mission aiming to explore the effects of microgravity and radiation on eukaryotic cells using a compact microfluidic Lab-on-a-Chip (LoC) platform. It is developed by SpaceDot, a volunteer, interdisciplinary student team at the Aristotle University of Thessaloniki and supported by the”Fly Your Satellite! 3” program of the European Space Agency (ESA) Education Office. The scientific data of the mission is comprised of microscope images captured through the on-board integrated camera setup. As the total size of the payload data is expected to be close to 2GB over 12 months, a fast and efficient downlink fulfilling the restrictive power, cost and complexity budgets is required. Currently, there is no open-source communications system design which fully supports these specific constraints, so we opted to develop our own solutions. The antenna system underwent multiple iterations as the design matured, a process highly aided by the feedback received from the European Space Agency (ESA) experts. The final communications system configuration consists of an S-band microstrip antenna operating at 2.4GHz and a Ultra High Frequency (UHF) deployable antenna, for the payload data and Telemetry & Telecommand (TM&TC) respectively, both in-house designed. In this paper, we will present AcubeSAT's antenna system iterations that span over 3 years, as well as the rationale and analysis results behind each. The development decisions will be highlighted throughout the paper in an effort to aid in the future development of such a low-cost CubeSat mission communications system. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","","","","2023-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Conference name: 74th International Astronautical Congress, IAC 2023; Conference location: Baku</p>","","","antenna; Antenna system; Budget control; communications; Communications systems; cubesat; Cubesat; Eukaryotic cells; European Space Agency; Microstrip antennas; Microwave antennas; Open source software; Open systems; Open-source; Payload data; Radiation effects; Small satellites; space mechanisms; Space mechanisms; Student teams; Thessaloniki","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"7YLWBIGZ","conferencePaper","2023","Troisi, I.; Zanotti, G.; Ceresoli, M.; Lavagna, M.R.","Strategy and lesson learnt in telecom subsystem testing: the HERMES CubeSat constellation case","Proc. Int. Astronaut. Congr., IAC","00741795 (ISSN); 9781713843085 (ISBN); 9798331312114 (ISBN); 9798331312268 (ISBN); 9781510855373 (ISBN); 9798331312077 (ISBN); 9781713843122 (ISBN); 9798331312107 (ISBN); 9798331312367 (ISBN); 9781713843054 (ISBN); 9798331312213 (ISBN)","","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85187982142&partnerID=40&md5=b7095deff3e24c39a5560a26cf836d29","The HERMES mission is a multi-messenger astrophysics 3U six nano-satellites constellation, funded by the Italian Space Agency and the European Commission. The space assets foreseen to be launched in 2024/25 will be injected into a 550 km equatorial orbit. They embark a miniaturized spectrometer to continuously monitor the celestial sphere to localize Gamma-Ray Bursts (GRBs) and promptly report their occurrence and spherical coordinated (R.A. and declination) on Earth to scientists. A maximum of a 30 min time span from the random events occurrence to its data download is imposed; therefore, the Iridium Constellation has been selected as a continuously in-sight network for GRB occurrence data transfer, and satellites have been equipped with the due modem and antenna. No matter of GRBs occurrence, a 1 Gb/day scientific data volume is expected, therefore an S-band link is also part of the telecommunication architecture for the mission. It is also exploited for the service module space-to-ground data exchange, in nominal phases. HERMES is also equipped with a deployable omnidirectional antenna to support LEOP and contingency phases with the UHF/VHF bands. All that reflects in two patches antenna for the S-Band and transceivers for S and low-frequency bands respectively (SkyLabs products). The ground segment leans on two mission-devoted ground stations at Malindi (Kenya) and Katherine (Australia), both using a 3-meter dish and a UHF/VHF Yagi antennae system. The paper goes through the incremental approach adopted to test the whole telecom architecture for flight. First, the Iridium EM modem is operated through AT commands using serial communication, while the EM transceivers are tested with the provider's testing software. Then, the focus moved to each board interface with the main on-board computer (OBC) verification and testing, through the framework of Flight Software Development Kit (FSDK-Bright Ascension) HERMES adopts, which emulates the flight SW to run on the OBC. A Universal Software Radio Peripheral is used to assess the quality of the antennae communication, comparing a cabled with the antennae transmission. A further verification occurred on the space2ground link, exploiting the S-band C3S ground station in Hungary to validate the packets content simulating losses. Currently, the telecom boards, connected to the OBC, are undergoing testing for some basic routines without manual control. The next step sees the whole telecom test plan to run on the HERMES FlatSat before assembly and integration. Lessons learnt, issues and solutions along the adopted test plan will be discussed in depth. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","","","","2023-October","","","","","","","","International Astronautical Federation, IAF","","English","","","Scopus","","","","Journal Abbreviation: Proc. Int. Astronaut. Congr., IAC","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: I. Troisi; Department of Aerospace Science and Technology (DAER), Politecnico di Milano, Milano, Via La Masa 34, 20156, Italy; email: ivan.troisi@polimi.it; Conference name: 74th International Astronautical Congress, IAC 2023; Conference location: Baku</p>","","","AIV/AIT; Clean Room; Communication satellites; Constellation; Cubesat; CubeSat; Data transfer; Electronic data interchange; Gamma rays; Gamma rays bursts; Ground stations; Lesson learnt; Microstrip antennas; Modems; Network architecture; Network layers; Onboard computers; Orbits; Slot antennas; Software design; Software radio; Software testing; Space flight; Telecom; Telecommunication; Telemetering equipment; Test plan; TMTC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Proceedings of the International Astronautical Congress, IAC","","","","","","","","","","","","","","",""
"8HJ49F2U","conferencePaper","2023","Prakoso, T.; Sukoriyanti, E.; Novitasari, K.L.; Riyadi, M.A.","A 5.8 GHz Circularly Polarized Microstrip Antenna Array for 1U CubeSat","Proceeding - COMNETSAT: IEEE Int. Conf. Commun., Networks Satell.","9798350341102 (ISBN)","","10.1109/COMNETSAT59769.2023.10420810","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85186121667&doi=10.1109%2FCOMNETSAT59769.2023.10420810&partnerID=40&md5=1dbb8f53fe1106fed55b6a41dfcb8aa7","Internet of Remote Things can be facilitated by network of CubeSats to connect communication nodes located at remote areas. Due to CubeSat's small dimension, it is challenging to produce antenna with high gain, low axial-ratio, and wide bandwidth both in impedance and axial ratio. This paper presents a circularly polarized microstrip array optimized for a side of 1U CubeSat (10 cm x 10 cm). An array of 4x4 corner-truncated microstrip patches is constructed on 0.79mm-thick RT5870. Sequential-rotation technique is employed as the array's feeding network. Electromagnetic simulations show that the antenna design can produce a peak realized gain of 13.34 dBic (left-hand) at 5.8 GHz, realized gain above 10.34 dBic at 5.08 GHz to 6.45 GHz, axial ratio below 3 dB at 5.45 GHz to 6.29 GHz, and reflection coefficient below -10 dB at 5.34 GHz to 6.21 GHz. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","33-38","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proceeding - COMNETSAT: IEEE Int. Conf. Commun., Networks Satell.","<p>Export Date: 07 November 2025; Cited By: 1; Conference name: 12th IEEE International Conference on Communication, Networks and Satellite, COMNETSAT 2023; Conference location: Malang</p>","","","antenna array; Antenna arrays; Axial ratio; Axial ratio bandwidth; circular polarization; Circular polarization; Circularly polarized microstrip antennas; Communication nodes; cubeSat; Cubesat; Electromagnetic simulation; High gain; microstrip antenna; Microstrip antenna array; Microstrip antennas; Microwave antennas; Remote areas; sequential rotation; Sequential rotations; Small satellites; Wide bandwidth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K2DQTU37","conferencePaper","2023","Kurokawa, H.; Nakayama, G.; Takeda, Y.; Tomura, T.; Sakamoto, H.","Design of a Planar Beam-Tilt Array for Primary Radiators of CubeSat-Onboard Reflectarray","IEEE Int. Symp. Antennas Propag., ISAP","9798350341140 (ISBN)","","10.1109/ISAP57493.2023.10388543","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184830881&doi=10.1109%2FISAP57493.2023.10388543&partnerID=40&md5=aea10821744dff3a26c23f32cf2a3a66","A primary radiator for cube-satellite (CubeSat) onboard reflectarray antenna is designed. To avoid blocking by the primary radiator, a planar beam-tilt array is designed and composed of an eight-element slot array antenna on a printed circuit board. The dimensions of the radiating elements, element spacing and excitation phase are adjusted and a desired radiation patterns are obtained. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Int. Symp. Antennas Propag., ISAP","<p>Export Date: 07 November 2025; Cited By: 0; Conference name: 2023 IEEE International Symposium on Antennas and Propagation, ISAP 2023; Conference location: Kuala Lumpur</p>","","","Antenna arrays; Blockings; Cube-satellite; CubeSat; Directional patterns (antenna); Microstrip antennas; Optical design; Planar beam; planar beam-tile array; Planar beam-tile array; primary radiator; Primary radiator; Printed circuit boards; Radiating elements; Radiators; reflectarray; Reflectarray antennas; Reflectarrays; Slot antennas; Slot array antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D5EBR4JG","conferencePaper","2023","Lodi, M.B.; Muntoni, G.; Simone, M.; Fanti, A.; Mazzarella, G.","Wideband Antennas for Cubesat Platforms: Design and Multiphysics Analysis","IEEE Int. Workshop Technol. Def. Secur., TechDefense - Proc.","9798350319392 (ISBN)","","10.1109/TechDefense59795.2023.10380891","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85183915681&doi=10.1109%2FTechDefense59795.2023.10380891&partnerID=40&md5=9909c958291e7da8d21e926b33af742a","The paradigm of new space economy is demanding for innovative, cost-effective solutions to enable future missions. To this aim, CubeSat platforms proved to play a key role. The communication sub-system is crucial for these nanosatellites, and the antenna is the core element. To push the forefront, the challenging field of CubeSat antennas design demands for innovative design methodologies, new materials and disruptive manufacturing approaches, such as additive manufacturing. Considering specific mission requirements, combined with the harsh space environment, a given antenna layout must effectively perform. To this aim, multiphysics simulations can help in discriminating between different design, while favoring the understanding of potential risky situations. This work deals with the presentation of methodologies for designing innovative antennas for CubeSat applications. In particular, a 3D-printed curved stacked patch antenna working in the S-band and a stacked patch antenna array working in the Ka-band will be presented. The electromagnetic performances of the antennas have been studied with a numerical multiphysics model considering the thermal and mechanical variations during a simulated CubeSat mission. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","154-158","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: IEEE Int. Workshop Technol. Def. Secur., TechDefense - Proc.","<p>Export Date: 07 November 2025; Cited By: 1; Correspondence Address: M.B. Lodi; University of Cagliari, Department of Electrical and Electronic Engineering, Cagliari, via Marengo 3, 09123, Italy; email: matteob.lodi@unica.it; Conference name: 2023 IEEE International Workshop on Technologies for Defense and Security, TechDefense 2023; Conference location: Rome</p>","","","3-D printing; Antenna arrays; Cost effectiveness; Cubesat; Cubesat antenna; Cubesat antennas; Design; Design Analysis; Ka band; Ka-band; Microstrip antennas; Microwave antennas; Multi-physics analysis; Nanosatellites; Platform design; S-band; Slot antennas; Stacked patch antennas; Wideband antenna; wideband antennas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QL9V4Y2W","conferencePaper","2023","Hammoumi, M.E.; Tubbal, F.; Idrissi, N.E.A.E.; Theoharis, P.I.; Abulgasem, S.; Raad, R.","Ultra-Wideband CPW-fed Printed Monopole Antenna for 5G and CubeSat Applications","Proceeding Int. Conf. Telecommun. Syst., Serv., Appl., TSSA","9798350309164 (ISBN)","","10.1109/TSSA59948.2023.10366923","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85182738329&doi=10.1109%2FTSSA59948.2023.10366923&partnerID=40&md5=a24fa1278f16a28a41d74b691f14b106","An ultra-wide band (UWB) linearly polarized CPW-fed printed monopole antenna is designed. The proposed antenna has a total size of 1.08λ0×1.08λ0 ×0.23λ0 operates in C-band, achieves a wide-10 dB impedance bandwidth and a high gain. To maintain the UWB feature and to enhance the radiation performance, the circular shaped patch, and the Artificial Magnetic Conductor (AMC) respectively. Moreover, the multi in-phase properties of AMC's unit cell leads to a significant increase of the total gain. The simulation results show a UWB of 193.1% (4.8-16 GHz) and a octal gain of 8.9 dBi at an operating frequency of 5.8 GHz. © 2024 Elsevier B.V., All rights reserved.","2023","2025-11-07 22:06:14","2025-11-07 22:06:14","","","","","","","","","","","","","Institute of Electrical and Electronics Engineers Inc.","","English","","","Scopus","","","","Journal Abbreviation: Proceeding Int. Conf. Telecommun. Syst., Serv., Appl., TSSA","<p>Export Date: 07 November 2025; Cited By: 0; Correspondence Address: M.E. Hammoumi; Sidi Mohamed Ben Abdellah University, Faculty of Sciences and Technologies, Fez, Morocco; email: mohamed.elhammoumi3@usmba.ac.ma; Conference name: 17th International Conference on Telecommunication Systems, Services, and Applications, TSSA 2023; Conference location: Lombok</p>","","","5g; 5G; 5G mobile communication systems; AMC; Antenna feeders; Artificial magnetic conductors; CPW feed; CPW-fed; Cubesat; CubeSat; Electric impedance; high Directivity.; High directivity.; high gain; High gain; High-directivity; Microstrip antennas; Microwave antennas; Monopole antennas; Ultra-wide; Ultra-wide band; Ultra-wideband (UWB); UWB; Wide-band","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
