"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"8R34LLLS","journalArticle","2015","Akan, Volkan","Erratum for: Electrically small printed antenna for applications on cubesat and nano-satellite platforms.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=dd9c5e71-81f2-3168-8a76-1f8f7a3ea978","","2015","2025-11-07 22:18:09","2025-11-07 22:18:09","","1522-1522","","6","57","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Artificial satellites; CubeSats (Artificial satellites); Nanosatellites; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Published errata; Space Research and Technology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"URMCKTF8","journalArticle","2019","Ameen, M.; Chaudhary, R.K.","Metamaterial‐based wideband circularly polarised antenna with rotated V‐shaped metasurface for small satellite applications.","Electronics Letters (Wiley-Blackwell)","","00135194","","https://research.ebsco.com/linkprocessor/plink?id=4cc1913b-f67c-3579-84d0-15bbd98252e0","This Letter explains the design and development of a wideband circularly polarised (CP) antenna based on composite metamaterial (MTM) structures which are applicable for use in small satellite applications. The presented antenna is based on a modified co‐planar waveguide feeding technique. The proposed antenna unit cell offers compact size due to its MTM property with dimensions of 0.088λ0 × 0.19λ0 at 2.4 GHz. The CP radiation is obtained by placing two composite right/left‐handed transmission line unit cells orthogonally and exciting two orthogonally‐polarised modes simultaneously. A new 4 × 4 unit cell artificial magnetic conductor metasurface is designed with a compact size at the same operating frequency of MTM‐based CP antenna as a ground plane for the proposed antenna, which is found to be increased bandwidth, improved gain, and wider axial ratio bandwidth without altering the antenna compactness. The final antenna obtains an overall dimension of 0.37λ0 × 0.37λ0 × 0.18λ0 at 2.5","2019","2025-11-07 22:18:09","2025-11-07 22:18:09","","365-366","","7","55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G256CSFV","journalArticle","2014","Yasin, Tursunjan; Baktur, Reyhan","Circularly polarized meshed patch antenna using coplanar Y-shaped coupling feed.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=a299e159-6cef-3a93-b2b4-944fc8f5fb6f","ABSTRACT This article describes a circularly polarized optically transparent meshed patch antenna designed for small satellite applications. The antenna consists of a nearly square meshed patch that is fed with a coplanar Y-shaped feed. The configuration of the antenna and feed network has the advantage of being integrable with solar panels of small satellites to resolve the limited surface area issue. The results for a prototyped left-handed circularly polarized antenna operating at 2.34 GHz are presented. The axial ratio is 2 dB, and the gain is 4.7 dB at the center frequency. The 10-dB impedance bandwidth is close to 2% and the 3-dB axial ratio bandwidth is 7 MHz. © 2014 Wiley Periodicals, Inc. Microwave Opt Technol Lett 56:487-489, 2014","2014","2025-11-07 22:18:09","2025-11-07 22:18:09","","487-489","","2","56","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Antennas (Electronics); Circular polarization; Coplanar waveguides; Light transmission; Microspacecraft; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8UY4XAUE","journalArticle","2017","Zhao, X.; Yeo, S.P.; Ong, L.C.","Dual‐polarised X‐band patch sub‐array with hybrid feed network for integrated small‐satellite SAR payload.","Electronics Letters (Wiley-Blackwell)","","00135194","","https://research.ebsco.com/linkprocessor/plink?id=9c15d309-76d7-3d6e-9572-2bed7bd3a537","A low‐profile wideband dual‐polarised X‐band patch sub‐array fed by a hybrid series/parallel network is designed for an integrated small‐satellite synthetic aperture radar payload. The experimental results demonstrate that the sub‐array, with 1 × 16 patch radiators, fully covers the targeted 9.65 GHz band with 14 dB bandwidths of 9–10.3 GHz for V‐polarisation (VP) and 9.3–9.95 GHz for H‐polarisation (HP). The isolation between the different feed ports is higher than 36 dB with a peak value of 45 dB. The sub‐array achieves cross‐to‐co‐polarisation ratios of below −32 dB within half‐power beamwidth scopes of 6° for both HP and VP. The sidelobes maintain −24 dB for HP and −20 dB for VP. The average realised gains are around 17 dBi for both polarisations.","2017","2025-11-07 22:18:09","2025-11-07 22:18:09","","1501-1502","","23","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K73I6EJW","journalArticle","2022","Ghosh, Sourav; Baghel, Gaurav Singh; Swati, M.V.","A low-profile, high gain, dual-port, planar array antenna for mm-wave powered 5G IoT systems.","AEU: International Journal of Electronics &amp; Communications","","1434-8411","","https://research.ebsco.com/linkprocessor/plink?id=91e3575e-bf1b-3372-a22c-edf071029828","A dual-port, corporate-series fed, planar 8 × 2 rectangular patch compact antenna array with a very high gain is introduced for 28 GHz millimeter wave (mm-wave) communication in 5G Internet of Things (IoT) systems. In the proposed design, successive radiating elements are excited with the same amplitude but opposite phase through two separate feed networks associated with two different ports. To ensure the reliability of the proposed design, a prototype is fabricated and tested. Testing indicates that the measured results closely follow the simulated results, which proves the accuracy of the proposed design. The measured performance specifies that the dual-port antenna array provides impedance bandwidth of 4.3% operating from 27.6–28.8 GHz for | S 11 | ≤ −10 dB, the radiation efficiency of 78%, and gain of 18.2 dB. Measured radiation characteristics verified that the proposed array directs maximum power towards broadside with half-power beam widths (HPBWs) of 24.6°and 9.6°, side lobe","2022","2025-11-07 22:18:09","2025-11-07 22:18:09","","N.PAG-N.PAG","","null","155","","","","","","","","","","","","","","","","","","","","","5G networks; Antenna arrays; Harbors; Internet of things; Millimeter waves; Nanosatellites; Other Heavy and Civil Engineering Construction; Planar antennas; Port and Harbor Operations; Wireless Telecommunications Carriers (except Satellite)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8IV22XJ8","journalArticle","2012","Babuscia, Alessandra; McCormack, Matthew Michael; Munoz, Michael; Parra, Spencer; Miller, David W.","Mit castor satellite: Design, implementation, and testing of the communication system","Acta Astronautica","","0094-5765","","https://research.ebsco.com/linkprocessor/plink?id=4537e360-ba37-344b-a099-f8c3114aaa55","Abstract: Cathode Anode Satellite Thruster for Orbital Reposition (CASTOR) is an orbital manoeuvre and transfer micro-satellite bus developed at MIT Space System Laboratory. The technical objective of the mission is achieving 1km/s of delta-V over a 1 year mission in Low Earth Orbit (LEO). This will be accomplished using a novel electric propulsion system, the Diverging Cusped Field Thruster (DCFT), which enables high efficiency orbital changes of the ESPA-ring class satellite. CASTOR is capable of improving rapid access to space capabilities by providing an orbital transfer platform with a very high performance to mass ratio, thus greatly reducing launch costs and allowing for highly efficient orbital manoeuvre. Furthermore, CASTOR is highly scalable and modular, allowing it to be adapted to a wide range of scales and applications. CASTOR is developed as part of the University Nanosatellite Program (UNP) funded by Air Force Research Laboratory (AFRL). In order to accomplish CASTOR mi","2012","2025-11-07 22:18:09","2025-11-07 22:18:09","","111-121","","1","81","","","","","","","","","","","","","","","","","","","","","Artificial satellites; Astrophysics; Earth (Planet); Earth's orbit; Orbital transfer (Space flight); Reliability in engineering; Satellite Telecommunications; Space Research and Technology; Telecommunication systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZB2UY2IM","journalArticle","2025","B., VEERA KUMAR; DHARMIREDDY, AJAY KUMAR","MICRO STRIP PATCH ANTENNA UTILIZATION IN CUBE SA℡LITE SYSTEMS.","i-Manager's Journal on Communication Engineering &amp; Systems","","22775102","","https://research.ebsco.com/linkprocessor/plink?id=d7b6be95-6af0-30b3-8c3f-507bce3af209","This paper outlines the design of microstrip patch antennas, which serve as two primary types of antennas intended for Cube Satellites (CubeSats). This research introduces a novel approach for small satellite antennas by combining slot antennas with solar cells on a single panel, thereby optimizing the limited surface area of small satellites and substituting deployed wire antennas for specific operational frequencies. Antennas designed for uplink and downlink communication were developed to operate at a resonant frequency of 2.5 GHz. A peak directivity of 4.73 dBi was attained with the proposed antenna. The design methodology involves utilizing the gaps between the solar cells to etch slots, which function as radiating elements.","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","28-33","","1","14","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Antennas (Electronics); Electronic components; Microspacecraft; Microstrip antennas; navigational and communications equipment and supplies merchant wholesalers; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Semiconductor and other electronic component manufacturing; Semiconductor and Related Device Manufacturing; Slot antennas; Solar cells","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7NXMCAR","journalArticle","2012","Khotso, Patsa; Lehmensiek, Robert; van Zyl, Robert R.","Circularly polarized circular microstrip patch antenna loaded with four shorting posts for nanosatellite applications.","Microwave &amp; Optical Technology Letters","","0895-2477","","https://research.ebsco.com/linkprocessor/plink?id=372ccafa-e8fe-3c93-91e2-24f90f09b8e9","A low profile all-metal mechanically robust circular microstrip patch antenna at S-band frequencies is presented.The single coaxial feed circularly polarized antenna was optimized for a 3-unit CubeSat structure. Good correlation between simulated and measured results was obtained. The measured antenna has a maximum gain of 8.9 dBi, and the −10 dB reflection coefficient bandwidth is 5.4%. © 2011 Wiley Periodicals, Inc. Microwave Opt Technol Lett 54:8-11, 2012; View this article online at wileyonlinelibrary.com. DOI 10.1002/mop.26497","2012","2025-11-07 22:19:19","2025-11-07 22:19:19","","8-11","","1","54","","","","","","","","","","","","","","","","","","","","","Bandwidths; Letters; Microstrip antennas; Optical reflection; Polarization (Nuclear physics); Signal processing; Structural optimization","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EB9TKQ7N","journalArticle","2022","","A Dual-Band Circularly Polarized Shared-Aperture Antenna for 1U CubeSat Applications.","IEEE Transactions on Antennas &amp; Propagation","","0018-926X","","https://research.ebsco.com/linkprocessor/plink?id=b1c33c9a-b70b-3f01-90ec-4f8855c79f2e","This communication presents a design of a dual-band circularly polarized antenna with structure reuse for one cubic unit (1U) CubeSat applications. It is a challenging to design an antenna with the limited space of a CubeSat platform. To improve the space utilization, an antenna is designed inspired by the concept of structure reuse. A meshed-like-structure is designed, which works as the radiator of a microstrip antenna at UHF band. However, it works as a partial reflective sheet for a Fabry–Perot resonator cavity antenna at C-band. Therefore, a microstrip patch antenna and a Fabry–Perot resonator cavity antenna share only single aperture. A shaped ground is used to decrease the resonance at the lower band. Then, the aperture of the antenna is only 0.3łambda _0 \,\times \, 0.3łambda _0 , which makes it easy to integrate with a 1U CubeSat. The measurement reveals that the antenna has a common bandwidth of (\vert \textS_11\vert &lt; -10 dB, AR &lt; 3 dB) 1% and 1.4%, an i","2022","2025-11-07 22:19:19","2025-11-07 22:19:19","","3818-3823","","5","70","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Aperture antennas; Cavity resonators; CubeSats (Artificial satellites); Microstrip antenna arrays; Microstrip antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2CU9HAS4","journalArticle","2016","Suárez-Fajardo, Carlos Arturo; Méndez-Marín, Diego Rafael; Pineda-Rodríguez, Alexander; Puerto-Leguizamón, Gustavo Adolfo","Patch antenna with reconfigurable sense of rotation for CubeSat satellite applications.","Dyna (0012-7353)","","0012-7353","","https://research.ebsco.com/linkprocessor/plink?id=c53a92bd-c798-3bf8-8709-f7c3627e909f","A shorted annular ring (SAR) antenna design with circular polarization and reconfigurable sense of rotation improving the axial ratio by means of a 90° hybrid coupler is presented in this paper. The whole structure dimensions are 76mm x 76mm x 3mm, therefore it can be integrated in to one side of a CubeSat 1U satellite. The proposed design shows a wide impedance bandwidth of 33.33% from 1.9GHz to 2.66GHz frequency band, with reflection coefficient inferior to -10dB and maximal gain of 6.1dBi at a central frequency of 2.35 GHz.","2016","2025-11-07 22:19:19","2025-11-07 22:19:19","","157-164","","199","83","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna design; Bandwidths; CubeSats (Artificial satellites); Electric impedance; Microstrip antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GHY2NRKH","journalArticle","2021","Ma, Bing; Lu, Fan; Zhi, Guoping; Xue, Xin; Zhao, Xiangni; Ma, Chao; Fan, Yong; Yang, Mei","Development of an X-Band Reflectarray Antenna for Satellite Communications.","Scientific Reports","","2045-2322","","https://research.ebsco.com/linkprocessor/plink?id=0e94c72e-a96e-3499-86c6-87f279f085a6","An X-band reflectarray antenna using 16 × 12 double square ring elements for satellite communications is proposed in this paper. The feed is a 4 × 3 elements microstrip patch array designed to create edge taper of approximately − 10 dB. A prototype with right-hand circular polarization (RHCP) is manufactured and tested, and the good agreements between simulations and measurements are demonstrated. The good performance is obtained with the aperture efficiency of 40.7% and the 3-dB gain bandwidth of about 10% which is beneficial to nanosatellites.","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","1-9","","1","11","","","","","","","","","","","","","","","","","","","","","Circular polarization; Microstrip antennas; Nanosatellites; Optical polarization; Satellite Telecommunications; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IPC4B9W3","journalArticle","2025","Benhmimou, B.; Omari, F.; Gupta, N.; Khadiri, K. El; Kogut, A.; Laamara, R. A.; Kuzmichev, I.; El Bakkali, M.","Design, Fabrication and Measurements of an X-Band Cross-Patch Antenna with Metasurface for Advanced LEO CubeSat Missions.","Journal of Nano- &amp; Electronic Physics","","20776772","","https://research.ebsco.com/linkprocessor/plink?id=e877dc54-7556-3042-a052-7efbbd372e18","In this research, we build, miniaturize, and optimize a smart metasurface antenna to meet the requirements of the smallest cube satellite unit with almost negligible air drag altitude. One of the main objectives of this study is to extend the AeroCube lifetime by adopting far orbits and obtaining significant HPBW angles in order to increase the data reception period throughout the day while using a very efficient energy system. To accomplish all of this, a new antenna shape was adopted, consisting of planar dipole antennas perpendicular to each other, to minimize size to the greatest extent possible while maintaining good operating characteristics in accordance with all previous objectives, without the need for any antenna deployment process after the satellite reaches orbit. Furthermore, a completely new unit cell shape was adopted and optimized to create the metasurface layer, allowing for further enhancement of the final X-band antenna characteristics and, as a result, the overall","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","03007-1-03007-12","","3","17","","","","","","","","","","","","","","","","","","","","","Adaptive antennas; All other building equipment contractors; Anechoic chambers; Antennas (Electronics); Dipole antennas; Microspacecraft; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Planar antennas; Power and Communication Line and Related Structures Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43VY5RKZ","journalArticle","2025","Benhmimou, B.; Omari, F.; Gupta, N.; Khadiri, K. El; Laamara, R. A.; Bakkali, M. El","Design, Fabrication and Measurements of a Single-Layer X-Band Miniaturized Patch Antenna with Metasurface for 0.5U and 1U CubeSat Missions.","Journal of Nano- &amp; Electronic Physics","","20776772","","https://research.ebsco.com/linkprocessor/plink?id=612187c9-a7e7-346c-8d69-46317e47184e","In order to satisfy the needs of the smallest cube satellite unit with nearly insignificant air drag altitude, we construct, reduce in size, and optimize an innovative single-layer metasurface antenna in this research. One of the primary goals of this research is to improve antenna performance and therefore enhance data reception time throughout the day while applying a highly efficient energy system. In order to achieve all of this, a new patch antenna shape was chosen, and it was made as small as possible while still maintaining good operating characteristics in line with all of the earlier goals. This eliminated the need for an antenna deployment procedure once the satellite was in orbit. To further improve the final X-band antenna characteristics and, consequently, the overall efficiency of the accomplished cube satellite, a completely new unit cell shape was chosen and optimized to create the metasurface, which is integrated in the same layer as the developed patch antenna. The c","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","03002-1-03002-10","","3","17","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Anechoic chambers; Antennas (Electronics); Cell morphology; CubeSats (Artificial satellites); Microspacecraft; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Unit cell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BNTY2R9J","journalArticle","2024","Esmail, Bashar A. F.; Isleifson, Dustin; Shafai, Lotfollah","A Ku-Band Compact Offset Cylindrical Reflector Antenna with High Gain for Low-Earth Orbit Sensing Applications.","Sensors (14248220)","","1424-8220","","https://research.ebsco.com/linkprocessor/plink?id=dd9d1355-f1e0-3223-a85c-c5b033b3635e","The rise of CubeSats has unlocked opportunities for cutting-edge space missions with reduced costs and accelerated development timelines. CubeSats necessitate a high-gain antenna that can fit within a tightly confined space. This paper is primarily concerned with designing a compact Ku-band offset cylindrical reflector antenna for a CubeSat-based Earth Observation mission, with the goal of monitoring Arctic snow and sea ice. The development of a Ku-band offset cylindrical reflector, with a compact aperture of 110 × 149 mm<sup>2</sup> (6.3λ × 8.5λ), is described alongside a patch array feed consisting of 2 × 8 elements. The patch array feed is designed using a lightweight Rogers substrate and is utilized to test the reflector. Adopting an offset configuration helped prevent gain loss due to feed blockage. Analyzing the reflector antenna, including the feed, thorough simulations and measurements indicates that achieving a gain of 25 dBi and an aperture efficiency of 52% at 17.2 GHz is a","2024","2025-11-07 22:19:19","2025-11-07 22:19:19","","7535-null","","23","24","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna feeds; Antennas (Electronics); Microstrip antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Reflector antennas; Sea ice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5AMZNXDA","journalArticle","2021","Elahi, Manzoor; Trinh-Van, Son; Yang, Youngoo; Lee, Kang-Yoon; Hwang, Keum-Cheol","Compact and High Gain 4 × 4 Circularly Polarized Microstrip Patch Antenna Array for Next Generation Small Satellite.","Applied Sciences (2076-3417)","","20763417","","https://research.ebsco.com/linkprocessor/plink?id=d63c977b-7f6f-3765-977b-62a97389d30a","In this article, a high gain and compact 4 × 4 circularly polarized microstrip patch antenna array is reported for the data transmission of the next-generation small satellite. The radiating element of the circularly polarized antenna array is realized by the conventional model of the patch with truncated corners. A compact two-stage sequential rotational phase feeding is adopted that broadens the operating bandwidth of the 4 × 4 array. A small stub is embedded in the sequential rotational feed, which results in better performance in terms of the S-parameters and sequential phases at the output ports than sequential rotational feed without open stub. A prototype of the array is fabricated and measured. Fulfilling the application requirements of the next-generation small satellites, the array has the left-handed circularly polarized gain of more than 12 dBic with the axial ratio level below 1.5 dB in the ±10 ∘ angular space with respect to the broadside direction for the whole bandwidt","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","8869-null","","19","11","","","","","","","","","","","","","","","","","","","","","Antenna arrays; Broadband antennas; Data transmission systems; Microspacecraft; Microstrip antenna arrays; Nanosatellites; Radarsat satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P4LXI6BV","journalArticle","2022","Pradhan, Suman; Gupta, Bhaskar","High-Gain Dual-Mode Cylindrical Rectangular Patch Antenna for Airborne Applications.","IEEE Transactions on Aerospace &amp; Electronic Systems","","0018-9251","","https://research.ebsco.com/linkprocessor/plink?id=e0c4c9f0-1566-34e6-b29f-84c9d00fcacc","This article presents a conformal antenna system for providing a dual-band high-gain communication link between an unmanned aerial vehicle (UAV) and a ground station where the two bands can be used independently for command-control and data link. A cylindrically conformal rectangular patch antenna operating in the higher order TM21 and TM03 modes is proposed, which produces high gain in both the frequency bands. This is possible by loading the cylindrical–rectangular patch antenna by a centrally located slot, which makes the radiation pattern of the TM21 mode broadside radiating and lowers the sidelobe level of the TM03 mode. Multiport network modeling (MNM) of the structure is done, which leads to the optimum design, and the effect of curvature on antenna performance is also studied. As the antenna has around 60° beamwidth in one of the planes for both the frequency bands, three such antennas are placed on one arm of a quadcopter UAV so that 180° coverage can be obtained by switching","2022","2025-11-07 22:19:19","2025-11-07 22:19:19","","4168-4179","","5","58","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Conformal antennas; Drone aircraft; Earth stations; Microstrip antennas; Multiport networks; Nanosatellites; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Satellite Telecommunications; Telecommunication satellites","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YH6Q3ND5","journalArticle","2025","Jang, Tae Seong; Park, Mi Young; Lee, Jung-Su; Park, Hong-Young; Kim, Son-Goo; Kim, Seyon; Park, Sung-Og; Shin, Geun-Soo; Seo, Joung-Ki","Development of small satellite NEXTSat-2 for X-band SAR demonstration.","Acta Astronautica","","0094-5765","","https://research.ebsco.com/linkprocessor/plink?id=e87a443c-c6c3-3505-9094-04c53e882f09","The radar satellites, unlike optical satellites, can acquire the Earth surface images of interest even in clouds or at night; thus, they can be useful for Earth observation under almost all-weather conditions. Recently small satellites have become more attractive even in SAR (Synthetic Aperture Radar) applications due to their low cost of development and enhanced capability. The NEXTSat-2 (Next-Generation Satellite II) is a small radar satellite primarily aimed at demonstrating locally developed SAR technology. it also serves additional purposes, including the verification of core space technologies and the measurement of space radiation. The satellite, having a total mass of 180 kg, was built for X-band SAR with the center frequency of 9.65 GHz and a look angle of 20∼35°. It can produce SAR imagery with the resolution of 5m and the swath of 40 km in StripMap mode. It can provide the power capacity of 36 Ah, the pointing accuracy of 0.04° (3σ), the payload data transmit rate of 320 Mb","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","55-68","","null","235","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antennas (Electronics); Astrophysical radiation; Microspacecraft; Microstrip antenna arrays; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Surface of the earth; Synthetic aperture radar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WSMKIQYN","journalArticle","2025","KAYA, Osman; KOÇ POLAT, Hilal","Miniaturized Aperture-Coupled Patch Antenna Using Metasurface Inspired DGS.","Journal of the Institute of Science &amp; Technology / Iğdır Üniversitesi Fen Bilimleri Enstitüsü Dergisi","","2146-0574","","https://research.ebsco.com/linkprocessor/plink?id=dc3365d3-94ca-325b-bff4-615f990b8670","In this paper, we present a new design of a compact aperture-coupled patch antenna for CubeSat applications. By loading a metasurface inspired defected ground structure (DGS) onto the ground plane of the aperture-coupled patch antenna, we achieved a miniaturized antenna that has 4.88 dBi realized gain, 96% efficiency, and 236 MHz bandwidth operating at 5.1 GHz. In addition, a conventional aperture-coupled patch antenna at 5.1 GHz was designed and compared with the miniaturized antenna. While the space covered by the conventional antenna is 1890 mm², the space covered by the miniature antenna is 622 mm². This corresponds to a reduction of approximately 67%. As a result, while the value of the conventional antenna was 30% better in terms of gain, it was seen that the bandwidth and efficiency were higher in the miniaturized antenna.","2025","2025-11-07 22:19:19","2025-11-07 22:19:19","","831-844","","3","15","","","","","","","","","","","","","","","","","","","","","All other building equipment contractors; Antenna feeds; Antennas (Electronics); Aperture antennas; Bandwidths; CubeSats (Artificial satellites); Metamaterial antennas; Other Building Equipment Contractors; Other Electronic Parts and Equipment Merchant Wholesalers; Power and Communication Line and Related Structures Construction; Unit cell","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VDX6R5LL","journalArticle","2021","Мейрамбекулы, Н.; Карибаев, Б. А.; Темирбаев, А. А.; Иманбаева, А. К.","S-И X-ДИАПАЗОННАЯ ПАТЧ-АНТЕННА ДЛЯ НАНОСПУТНИКОВ CUBESAT.","Recent Contributions to Physics","","1563-0315","","https://research.ebsco.com/linkprocessor/plink?id=288e9afd-bec8-3045-8c25-51decde812e7","The CubeSat concept has become very popular with both university groups and researchers, space agencies, governments and companies. CubeSat offers a fast and affordable way for a wide range of stakeholders to be active in space. Due to the high degree of modularity and widespread use of offtheshelf commercial subsystems, CubeSat projects can be prepared for flight much faster than using traditional satellite schedules usually within one to two years. In this paper, we have considered a model of an S and X band patch antenna for CubeSat nanosatellites in the field of Earth remote sensing (ERS). The antenna dimensions were determined and designed according to the dimensions of the small spacecraft. The shape of the emitting part was formed using a geometric fractal with an anisotropic structure. Using the CST Microwave Studio software package, the electrodynamic, frequency characteristics and directional properties of the antenna were determined. The results of computer simulations demo","2021","2025-11-07 22:19:19","2025-11-07 22:19:19","","90-96","","3","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7IE79VF6","journalArticle","2020","Abbasi, M.A.B.; Fusco, V.F.; Naeem, U.","Communication to a spinning CubeSat using a two‐mode planar circular array.","Electronics Letters (Wiley-Blackwell)","","00135194","","https://research.ebsco.com/linkprocessor/plink?id=e8bb9ddc-8c55-3509-9ae2-db621c3d8690","This Letter presents a novel technique for establishing a robust communication link to a spinning un‐stabilised small satellite such as a CubeSat. The authors propose a system that involves a multimode excited planar circular array radio combined with a 360° phase shifter that can electronically track the spinning CubeSat antenna and establish a communication link. The transmitter comprises a mode‐generating Rotman lens and a circular array of microstrip patch antennas. The authors' proposed approach combines two spatially orthogonal modes of the circular array. They first present the system architecture, then they design and realise a proof‐of‐concept experimentally validated module operating in C‐band at 5.8 GHz.","2020","2025-11-07 22:19:19","2025-11-07 22:19:19","","519-521","","10","56","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
